GEN: 249   AVG SCORE: 7.600909090909091     	AVG RATIO: 0.03197194173620762   	BEST SCORE: 97   	BEST RATIO: 0.04278782531980591   WON: 2    	WON AVG RATIO: 0.04180637057236087   	WON MEDIAN RATIO: 0.04180637057236087
GEN: 250   AVG SCORE: 6.653636363636363     	AVG RATIO: 0.033378029431055806  	BEST SCORE: 97   	BEST RATIO: 0.046278625954198474  WON: 1    	WON AVG RATIO: 0.046278625954198474  	WON MEDIAN RATIO: 0.046278625954198474
GEN: 251   AVG SCORE: 7.136363636363637     	AVG RATIO: 0.031884704601417325  	BEST SCORE: 94   	BEST RATIO: 0.043782021425244524  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 252   AVG SCORE: 7.783636363636363     	AVG RATIO: 0.03441107957041173   	BEST SCORE: 97   	BEST RATIO: 0.05467869222096956   WON: 2    	WON AVG RATIO: 0.05368372416588946   	WON MEDIAN RATIO: 0.05368372416588946
GEN: 253   AVG SCORE: 7.681818181818182     	AVG RATIO: 0.03446645574967262   	BEST SCORE: 97   	BEST RATIO: 0.05018106570098293   WON: 2    	WON AVG RATIO: 0.047659169425642696  	WON MEDIAN RATIO: 0.047659169425642696
GEN: 254   AVG SCORE: 6.762727272727273     	AVG RATIO: 0.03461136929194057   	BEST SCORE: 97   	BEST RATIO: 0.045582706766917294  WON: 2    	WON AVG RATIO: 0.045423177928488975  	WON MEDIAN RATIO: 0.045423177928488975
GEN: 255   AVG SCORE: 6.426363636363637     	AVG RATIO: 0.03069993267973293   	BEST SCORE: 97   	BEST RATIO: 0.04254385964912281   WON: 1    	WON AVG RATIO: 0.04254385964912281   	WON MEDIAN RATIO: 0.04254385964912281
GEN: 256   AVG SCORE: 7.63                  	AVG RATIO: 0.03042674579205268   	BEST SCORE: 97   	BEST RATIO: 0.04987146529562982   WON: 1    	WON AVG RATIO: 0.04987146529562982   	WON MEDIAN RATIO: 0.04987146529562982
GEN: 257   AVG SCORE: 8.02                  	AVG RATIO: 0.029277407980932892  	BEST SCORE: 97   	BEST RATIO: 0.0485728592889334    WON: 1    	WON AVG RATIO: 0.0485728592889334    	WON MEDIAN RATIO: 0.0485728592889334
GEN: 258   AVG SCORE: 8.68                  	AVG RATIO: 0.0334404925009211    	BEST SCORE: 97   	BEST RATIO: 0.040551839464882944  WON: 1    	WON AVG RATIO: 0.040551839464882944  	WON MEDIAN RATIO: 0.040551839464882944
GEN: 259   AVG SCORE: 10.32090909090909     	AVG RATIO: 0.034295787728554274  	BEST SCORE: 95   	BEST RATIO: 0.04966021955044433   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 260   AVG SCORE: 9.368181818181819     	AVG RATIO: 0.03169752036270453   	BEST SCORE: 92   	BEST RATIO: 0.04611528822055138   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 261   AVG SCORE: 9.826363636363636     	AVG RATIO: 0.032087137584412805  	BEST SCORE: 91   	BEST RATIO: 0.04128856624319419   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 262   AVG SCORE: 10.17909090909091     	AVG RATIO: 0.0336668851300063    	BEST SCORE: 97   	BEST RATIO: 0.05446378439079169   WON: 2    	WON AVG RATIO: 0.048845082926233636  	WON MEDIAN RATIO: 0.048845082926233636
GEN: 263   AVG SCORE: 10.52909090909091     	AVG RATIO: 0.03334666291595249   	BEST SCORE: 93   	BEST RATIO: 0.04579025110782865   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 264   AVG SCORE: 10.6                  	AVG RATIO: 0.03302012331884435   	BEST SCORE: 94   	BEST RATIO: 0.04749873673572511   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 265   AVG SCORE: 10.7                  	AVG RATIO: 0.033441692488575384  	BEST SCORE: 97   	BEST RATIO: 0.050468262226847034  WON: 1    	WON AVG RATIO: 0.050468262226847034  	WON MEDIAN RATIO: 0.050468262226847034
GEN: 266   AVG SCORE: 12.566363636363636    	AVG RATIO: 0.034981790903766005  	BEST SCORE: 96   	BEST RATIO: 0.047407407407407405  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 267   AVG SCORE: 11.277272727272727    	AVG RATIO: 0.031091128445564966  	BEST SCORE: 94   	BEST RATIO: 0.05353075170842825   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 268   AVG SCORE: 9.48090909090909      	AVG RATIO: 0.033425264598421094  	BEST SCORE: 91   	BEST RATIO: 0.041762276273519965  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 269   AVG SCORE: 10.920909090909092    	AVG RATIO: 0.03268160321585067   	BEST SCORE: 94   	BEST RATIO: 0.053500284575981785  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 270   AVG SCORE: 11.646363636363636    	AVG RATIO: 0.03128484291035226   	BEST SCORE: 97   	BEST RATIO: 0.04526364909006066   WON: 1    	WON AVG RATIO: 0.04526364909006066   	WON MEDIAN RATIO: 0.04526364909006066
GEN: 271   AVG SCORE: 13.402727272727272    	AVG RATIO: 0.031607234522583974  	BEST SCORE: 96   	BEST RATIO: 0.04633204633204633   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 272   AVG SCORE: 13.087272727272728    	AVG RATIO: 0.03439438517592061   	BEST SCORE: 97   	BEST RATIO: 0.04736328125         WON: 1    	WON AVG RATIO: 0.04736328125         	WON MEDIAN RATIO: 0.04736328125
GEN: 273   AVG SCORE: 12.208181818181819    	AVG RATIO: 0.03462140278851805   	BEST SCORE: 97   	BEST RATIO: 0.04837905236907731   WON: 2    	WON AVG RATIO: 0.04677918617522333   	WON MEDIAN RATIO: 0.04677918617522333
GEN: 274   AVG SCORE: 12.533636363636363    	AVG RATIO: 0.0322451109487       	BEST SCORE: 97   	BEST RATIO: 0.049565661727133364  WON: 1    	WON AVG RATIO: 0.049565661727133364  	WON MEDIAN RATIO: 0.049565661727133364
GEN: 275   AVG SCORE: 11.441818181818181    	AVG RATIO: 0.03123445091712172   	BEST SCORE: 97   	BEST RATIO: 0.04823470909995027   WON: 1    	WON AVG RATIO: 0.04823470909995027   	WON MEDIAN RATIO: 0.04823470909995027
GEN: 276   AVG SCORE: 11.937272727272727    	AVG RATIO: 0.02913315376109093   	BEST SCORE: 97   	BEST RATIO: 0.04625655698617072   WON: 1    	WON AVG RATIO: 0.04625655698617072   	WON MEDIAN RATIO: 0.04625655698617072
GEN: 277   AVG SCORE: 13.149090909090908    	AVG RATIO: 0.032390736618710045  	BEST SCORE: 97   	BEST RATIO: 0.04931367564819522   WON: 2    	WON AVG RATIO: 0.04821196167062505   	WON MEDIAN RATIO: 0.04821196167062505
GEN: 278   AVG SCORE: 12.835454545454546    	AVG RATIO: 0.03213810070893884   	BEST SCORE: 97   	BEST RATIO: 0.050468262226847034  WON: 2    	WON AVG RATIO: 0.047269569550497575  	WON MEDIAN RATIO: 0.047269569550497575
GEN: 279   AVG SCORE: 13.221818181818183    	AVG RATIO: 0.032703952793766575  	BEST SCORE: 97   	BEST RATIO: 0.05294759825327511   WON: 4    	WON AVG RATIO: 0.047235733432399396  	WON MEDIAN RATIO: 0.04840962250391245
GEN: 280   AVG SCORE: 12.225454545454545    	AVG RATIO: 0.03150600944115621   	BEST SCORE: 92   	BEST RATIO: 0.04720369420215495   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 281   AVG SCORE: 11.33090909090909     	AVG RATIO: 0.029897320983818934  	BEST SCORE: 97   	BEST RATIO: 0.052375809935205186  WON: 3    	WON AVG RATIO: 0.04772183265063593   	WON MEDIAN RATIO: 0.04621248213434969
GEN: 282   AVG SCORE: 12.945454545454545    	AVG RATIO: 0.02746931275391132   	BEST SCORE: 95   	BEST RATIO: 0.04300588501584427   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 283   AVG SCORE: 10.167272727272728    	AVG RATIO: 0.031168111844987603  	BEST SCORE: 97   	BEST RATIO: 0.04743276283618582   WON: 2    	WON AVG RATIO: 0.04507261215345178   	WON MEDIAN RATIO: 0.04507261215345178
GEN: 284   AVG SCORE: 8.588181818181818     	AVG RATIO: 0.03132293010988622   	BEST SCORE: 96   	BEST RATIO: 0.045219029674988226  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 285   AVG SCORE: 10.933636363636364    	AVG RATIO: 0.031330531314780155  	BEST SCORE: 97   	BEST RATIO: 0.04913880445795339   WON: 2    	WON AVG RATIO: 0.04814742848079974   	WON MEDIAN RATIO: 0.04814742848079974
GEN: 286   AVG SCORE: 10.33090909090909     	AVG RATIO: 0.029248276076921403  	BEST SCORE: 97   	BEST RATIO: 0.04571159283694628   WON: 1    	WON AVG RATIO: 0.04571159283694628   	WON MEDIAN RATIO: 0.04571159283694628
GEN: 287   AVG SCORE: 14.255454545454546    	AVG RATIO: 0.032370863890801606  	BEST SCORE: 97   	BEST RATIO: 0.05434173669467787   WON: 3    	WON AVG RATIO: 0.048693186047553266  	WON MEDIAN RATIO: 0.04699612403100775
GEN: 288   AVG SCORE: 9.691818181818181     	AVG RATIO: 0.027983900247489733  	BEST SCORE: 97   	BEST RATIO: 0.056592765460910154  WON: 5    	WON AVG RATIO: 0.04995559064363528   	WON MEDIAN RATIO: 0.049922799794132784
GEN: 289   AVG SCORE: 11.30090909090909     	AVG RATIO: 0.03184143399918545   	BEST SCORE: 97   	BEST RATIO: 0.049489795918367344  WON: 1    	WON AVG RATIO: 0.049489795918367344  	WON MEDIAN RATIO: 0.049489795918367344
GEN: 290   AVG SCORE: 11.37                 	AVG RATIO: 0.03454701181694578   	BEST SCORE: 97   	BEST RATIO: 0.043812104787714544  WON: 2    	WON AVG RATIO: 0.04115972448595731   	WON MEDIAN RATIO: 0.04115972448595731
GEN: 291   AVG SCORE: 9.291818181818181     	AVG RATIO: 0.030222993588277215  	BEST SCORE: 97   	BEST RATIO: 0.050468262226847034  WON: 1    	WON AVG RATIO: 0.050468262226847034  	WON MEDIAN RATIO: 0.050468262226847034
GEN: 292   AVG SCORE: 11.26909090909091     	AVG RATIO: 0.03210863484049629   	BEST SCORE: 97   	BEST RATIO: 0.050785340314136125  WON: 1    	WON AVG RATIO: 0.050785340314136125  	WON MEDIAN RATIO: 0.050785340314136125
GEN: 293   AVG SCORE: 13.858181818181817    	AVG RATIO: 0.030648542470592698  	BEST SCORE: 97   	BEST RATIO: 0.05070569785676947   WON: 5    	WON AVG RATIO: 0.046628851592476386  	WON MEDIAN RATIO: 0.047340165934602246
GEN: 294   AVG SCORE: 10.076363636363636    	AVG RATIO: 0.030090305194308938  	BEST SCORE: 97   	BEST RATIO: 0.04643370033508856   WON: 1    	WON AVG RATIO: 0.04643370033508856   	WON MEDIAN RATIO: 0.04643370033508856
GEN: 295   AVG SCORE: 13.196363636363637    	AVG RATIO: 0.030484162762548738  	BEST SCORE: 97   	BEST RATIO: 0.05335533553355336   WON: 3    	WON AVG RATIO: 0.05074612398316727   	WON MEDIAN RATIO: 0.049769112365315546
GEN: 296   AVG SCORE: 11.988181818181818    	AVG RATIO: 0.02953640791554275   	BEST SCORE: 97   	BEST RATIO: 0.04701890450799806   WON: 2    	WON AVG RATIO: 0.04650613314541677   	WON MEDIAN RATIO: 0.04650613314541677
GEN: 297   AVG SCORE: 10.275454545454545    	AVG RATIO: 0.027659358352750348  	BEST SCORE: 97   	BEST RATIO: 0.04969262295081967   WON: 1    	WON AVG RATIO: 0.04969262295081967   	WON MEDIAN RATIO: 0.04969262295081967
GEN: 298   AVG SCORE: 11.876363636363637    	AVG RATIO: 0.0275311562209686    	BEST SCORE: 97   	BEST RATIO: 0.05041580041580042   WON: 2    	WON AVG RATIO: 0.045594617315928794  	WON MEDIAN RATIO: 0.045594617315928794
GEN: 299   AVG SCORE: 11.49090909090909     	AVG RATIO: 0.030600862637183764  	BEST SCORE: 95   	BEST RATIO: 0.04769076305220884   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 300   AVG SCORE: 11.548181818181819    	AVG RATIO: 0.026407811616760413  	BEST SCORE: 97   	BEST RATIO: 0.046657046657046654  WON: 3    	WON AVG RATIO: 0.043546042009658836  	WON MEDIAN RATIO: 0.04284452296819788
GEN: 301   AVG SCORE: 12.196363636363637    	AVG RATIO: 0.031425441181527326  	BEST SCORE: 97   	BEST RATIO: 0.04759568204121688   WON: 1    	WON AVG RATIO: 0.04759568204121688   	WON MEDIAN RATIO: 0.04759568204121688
GEN: 302   AVG SCORE: 10.262727272727274    	AVG RATIO: 0.026973345957197643  	BEST SCORE: 97   	BEST RATIO: 0.0513499205929063    WON: 1    	WON AVG RATIO: 0.0513499205929063    	WON MEDIAN RATIO: 0.0513499205929063
GEN: 303   AVG SCORE: 10.212727272727273    	AVG RATIO: 0.03273641586230613   	BEST SCORE: 97   	BEST RATIO: 0.04647819837086727   WON: 1    	WON AVG RATIO: 0.04647819837086727   	WON MEDIAN RATIO: 0.04647819837086727
GEN: 304   AVG SCORE: 10.011818181818182    	AVG RATIO: 0.028072968848137914  	BEST SCORE: 95   	BEST RATIO: 0.050397877984084884  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 305   AVG SCORE: 9.708181818181819     	AVG RATIO: 0.02949505612973148   	BEST SCORE: 95   	BEST RATIO: 0.05023796932839767   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 306   AVG SCORE: 7.830909090909091     	AVG RATIO: 0.029969077301748807  	BEST SCORE: 93   	BEST RATIO: 0.04696969696969697   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 307   AVG SCORE: 9.732727272727272     	AVG RATIO: 0.027111714251443254  	BEST SCORE: 93   	BEST RATIO: 0.04576771653543307   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 308   AVG SCORE: 8.245454545454546     	AVG RATIO: 0.026126170104579478  	BEST SCORE: 94   	BEST RATIO: 0.050213675213675216  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 309   AVG SCORE: 9.04                  	AVG RATIO: 0.027068619677532862  	BEST SCORE: 95   	BEST RATIO: 0.043839409321642826  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 310   AVG SCORE: 9.141818181818183     	AVG RATIO: 0.025726897863319536  	BEST SCORE: 94   	BEST RATIO: 0.04298125285779607   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 311   AVG SCORE: 8.82                  	AVG RATIO: 0.02913461526332305   	BEST SCORE: 97   	BEST RATIO: 0.04467987102717642   WON: 1    	WON AVG RATIO: 0.04467987102717642   	WON MEDIAN RATIO: 0.04467987102717642
GEN: 312   AVG SCORE: 9.372727272727273     	AVG RATIO: 0.026014625027662126  	BEST SCORE: 96   	BEST RATIO: 0.04633204633204633   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 313   AVG SCORE: 9.170909090909092     	AVG RATIO: 0.026762024179373203  	BEST SCORE: 95   	BEST RATIO: 0.04778672032193159   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 314   AVG SCORE: 8.471818181818183     	AVG RATIO: 0.028224628878936155  	BEST SCORE: 93   	BEST RATIO: 0.047790339157245634  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 315   AVG SCORE: 7.659090909090909     	AVG RATIO: 0.02764511016697352   	BEST SCORE: 92   	BEST RATIO: 0.045342533267619514  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 316   AVG SCORE: 9.02909090909091      	AVG RATIO: 0.0282021061053185    	BEST SCORE: 92   	BEST RATIO: 0.04339622641509434   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 317   AVG SCORE: 9.930909090909092     	AVG RATIO: 0.02792642650729362   	BEST SCORE: 95   	BEST RATIO: 0.04481132075471698   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 318   AVG SCORE: 10.438181818181818    	AVG RATIO: 0.030298794494895597  	BEST SCORE: 97   	BEST RATIO: 0.05041580041580042   WON: 4    	WON AVG RATIO: 0.04605027070438285   	WON MEDIAN RATIO: 0.04701559202053762
GEN: 319   AVG SCORE: 9.563636363636364     	AVG RATIO: 0.03187559087751658   	BEST SCORE: 97   	BEST RATIO: 0.048841893252769386  WON: 1    	WON AVG RATIO: 0.048841893252769386  	WON MEDIAN RATIO: 0.048841893252769386
GEN: 320   AVG SCORE: 8.706363636363637     	AVG RATIO: 0.03450619177249059   	BEST SCORE: 92   	BEST RATIO: 0.046890927624872576  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 321   AVG SCORE: 7.180909090909091     	AVG RATIO: 0.02884124965130536   	BEST SCORE: 93   	BEST RATIO: 0.04341736694677871   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 322   AVG SCORE: 8.053636363636363     	AVG RATIO: 0.02845570553550789   	BEST SCORE: 93   	BEST RATIO: 0.04364148287189113   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 323   AVG SCORE: 7.648181818181818     	AVG RATIO: 0.026282865596613185  	BEST SCORE: 96   	BEST RATIO: 0.04722085587801279   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 324   AVG SCORE: 7.213636363636364     	AVG RATIO: 0.028497357813168617  	BEST SCORE: 97   	BEST RATIO: 0.0496417604912999    WON: 2    	WON AVG RATIO: 0.04570804648165339   	WON MEDIAN RATIO: 0.04570804648165339
GEN: 325   AVG SCORE: 8.372727272727273     	AVG RATIO: 0.028548516414341196  	BEST SCORE: 95   	BEST RATIO: 0.04161191414805081   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 326   AVG SCORE: 6.949090909090909     	AVG RATIO: 0.027947276040416167  	BEST SCORE: 94   	BEST RATIO: 0.04390471742176553   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 327   AVG SCORE: 7.4818181818181815    	AVG RATIO: 0.02711921169839604   	BEST SCORE: 95   	BEST RATIO: 0.046318868844466114  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 328   AVG SCORE: 8.074545454545454     	AVG RATIO: 0.02490920484386723   	BEST SCORE: 97   	BEST RATIO: 0.04621248213434969   WON: 2    	WON AVG RATIO: 0.044690575735621664  	WON MEDIAN RATIO: 0.044690575735621664
GEN: 329   AVG SCORE: 7.085454545454546     	AVG RATIO: 0.030419692554507567  	BEST SCORE: 94   	BEST RATIO: 0.044997606510292006  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 330   AVG SCORE: 8.523636363636363     	AVG RATIO: 0.030513466626654474  	BEST SCORE: 96   	BEST RATIO: 0.04595500239348971   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 331   AVG SCORE: 9.123636363636363     	AVG RATIO: 0.030167394079903005  	BEST SCORE: 95   	BEST RATIO: 0.04233511586452763   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 332   AVG SCORE: 8.209090909090909     	AVG RATIO: 0.029218563999799125  	BEST SCORE: 93   	BEST RATIO: 0.049415515409139216  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 333   AVG SCORE: 8.317272727272726     	AVG RATIO: 0.028329302678366395  	BEST SCORE: 97   	BEST RATIO: 0.043111111111111114  WON: 1    	WON AVG RATIO: 0.043111111111111114  	WON MEDIAN RATIO: 0.043111111111111114
GEN: 334   AVG SCORE: 8.356363636363636     	AVG RATIO: 0.029714776627217474  	BEST SCORE: 97   	BEST RATIO: 0.051568314726209465  WON: 1    	WON AVG RATIO: 0.051568314726209465  	WON MEDIAN RATIO: 0.051568314726209465
GEN: 335   AVG SCORE: 6.152727272727272     	AVG RATIO: 0.024174542368248085  	BEST SCORE: 93   	BEST RATIO: 0.039828693790149895  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 336   AVG SCORE: 9.775454545454545     	AVG RATIO: 0.026666862712924497  	BEST SCORE: 97   	BEST RATIO: 0.04818678589170392   WON: 2    	WON AVG RATIO: 0.04575484895299801   	WON MEDIAN RATIO: 0.04575484895299801
GEN: 337   AVG SCORE: 8.930909090909092     	AVG RATIO: 0.028519922467004383  	BEST SCORE: 97   	BEST RATIO: 0.04634495938843765   WON: 1    	WON AVG RATIO: 0.04634495938843765   	WON MEDIAN RATIO: 0.04634495938843765
GEN: 338   AVG SCORE: 11.055454545454545    	AVG RATIO: 0.030102745900037798  	BEST SCORE: 97   	BEST RATIO: 0.052319309600863     WON: 2    	WON AVG RATIO: 0.0505560330700492    	WON MEDIAN RATIO: 0.0505560330700492
GEN: 339   AVG SCORE: 10.210909090909091    	AVG RATIO: 0.02938219935390774   	BEST SCORE: 97   	BEST RATIO: 0.04573314474304573   WON: 2    	WON AVG RATIO: 0.04493208647525353   	WON MEDIAN RATIO: 0.04493208647525353
GEN: 340   AVG SCORE: 10.99                 	AVG RATIO: 0.02831030646296782   	BEST SCORE: 97   	BEST RATIO: 0.03914447134786118   WON: 1    	WON AVG RATIO: 0.03914447134786118   	WON MEDIAN RATIO: 0.03914447134786118
GEN: 341   AVG SCORE: 12.06090909090909     	AVG RATIO: 0.032572468491045344  	BEST SCORE: 97   	BEST RATIO: 0.053650442477876106  WON: 1    	WON AVG RATIO: 0.053650442477876106  	WON MEDIAN RATIO: 0.053650442477876106
GEN: 342   AVG SCORE: 9.708181818181819     	AVG RATIO: 0.03576281626690158   	BEST SCORE: 97   	BEST RATIO: 0.04254385964912281   WON: 1    	WON AVG RATIO: 0.04254385964912281   	WON MEDIAN RATIO: 0.04254385964912281
GEN: 343   AVG SCORE: 9.405454545454546     	AVG RATIO: 0.029738994144456042  	BEST SCORE: 97   	BEST RATIO: 0.042525208241999124  WON: 1    	WON AVG RATIO: 0.042525208241999124  	WON MEDIAN RATIO: 0.042525208241999124
GEN: 344   AVG SCORE: 8.655454545454546     	AVG RATIO: 0.031264444360239875  	BEST SCORE: 96   	BEST RATIO: 0.047737444057682744  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 345   AVG SCORE: 9.121818181818181     	AVG RATIO: 0.029526768129210314  	BEST SCORE: 96   	BEST RATIO: 0.04549763033175355   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 346   AVG SCORE: 9.649090909090908     	AVG RATIO: 0.030554538344373213  	BEST SCORE: 97   	BEST RATIO: 0.05089192025183631   WON: 1    	WON AVG RATIO: 0.05089192025183631   	WON MEDIAN RATIO: 0.05089192025183631
GEN: 347   AVG SCORE: 9.093636363636364     	AVG RATIO: 0.030421467098792728  	BEST SCORE: 95   	BEST RATIO: 0.04832146490335707   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 348   AVG SCORE: 9.661818181818182     	AVG RATIO: 0.02980684983749841   	BEST SCORE: 97   	BEST RATIO: 0.05028512182477968   WON: 4    	WON AVG RATIO: 0.04768988917798849   	WON MEDIAN RATIO: 0.047445864060128504
GEN: 349   AVG SCORE: 10.414545454545454    	AVG RATIO: 0.030445134262414963  	BEST SCORE: 97   	BEST RATIO: 0.050129198966408266  WON: 1    	WON AVG RATIO: 0.050129198966408266  	WON MEDIAN RATIO: 0.050129198966408266
GEN: 350   AVG SCORE: 13.306363636363637    	AVG RATIO: 0.03255053457679808   	BEST SCORE: 97   	BEST RATIO: 0.05113336847654191   WON: 1    	WON AVG RATIO: 0.05113336847654191   	WON MEDIAN RATIO: 0.05113336847654191
GEN: 351   AVG SCORE: 11.582727272727272    	AVG RATIO: 0.03362259667582867   	BEST SCORE: 97   	BEST RATIO: 0.04867034621174109   WON: 5    	WON AVG RATIO: 0.044775432033791515  	WON MEDIAN RATIO: 0.04650047938638543
GEN: 352   AVG SCORE: 9.239090909090908     	AVG RATIO: 0.028766489688573593  	BEST SCORE: 94   	BEST RATIO: 0.044256120527306965  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 353   AVG SCORE: 10.893636363636364    	AVG RATIO: 0.03240456759909901   	BEST SCORE: 97   	BEST RATIO: 0.04399092970521542   WON: 2    	WON AVG RATIO: 0.04147337649919405   	WON MEDIAN RATIO: 0.04147337649919405
GEN: 354   AVG SCORE: 10.507272727272728    	AVG RATIO: 0.03137227004559164   	BEST SCORE: 97   	BEST RATIO: 0.04488662656177696   WON: 1    	WON AVG RATIO: 0.04488662656177696   	WON MEDIAN RATIO: 0.04488662656177696
GEN: 355   AVG SCORE: 13.826363636363636    	AVG RATIO: 0.0337587443664808    	BEST SCORE: 97   	BEST RATIO: 0.05480225988700565   WON: 3    	WON AVG RATIO: 0.04730545434756342   	WON MEDIAN RATIO: 0.04470046082949309
GEN: 356   AVG SCORE: 9.75909090909091      	AVG RATIO: 0.03009379172574625   	BEST SCORE: 97   	BEST RATIO: 0.039624183006535946  WON: 1    	WON AVG RATIO: 0.039624183006535946  	WON MEDIAN RATIO: 0.039624183006535946
GEN: 357   AVG SCORE: 13.007272727272728    	AVG RATIO: 0.034129544510323975  	BEST SCORE: 97   	BEST RATIO: 0.04579792256846081   WON: 1    	WON AVG RATIO: 0.04579792256846081   	WON MEDIAN RATIO: 0.04579792256846081
GEN: 358   AVG SCORE: 12.399090909090908    	AVG RATIO: 0.03325136021429883   	BEST SCORE: 95   	BEST RATIO: 0.04686729156388752   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 359   AVG SCORE: 9.527272727272727     	AVG RATIO: 0.03175553951928627   	BEST SCORE: 97   	BEST RATIO: 0.047877591312931886  WON: 2    	WON AVG RATIO: 0.04649693519134966   	WON MEDIAN RATIO: 0.04649693519134966
GEN: 360   AVG SCORE: 8.304545454545455     	AVG RATIO: 0.029581167175105325  	BEST SCORE: 97   	BEST RATIO: 0.049948506694129764  WON: 1    	WON AVG RATIO: 0.049948506694129764  	WON MEDIAN RATIO: 0.049948506694129764
GEN: 361   AVG SCORE: 8.513636363636364     	AVG RATIO: 0.03133556451688957   	BEST SCORE: 97   	BEST RATIO: 0.04579792256846081   WON: 2    	WON AVG RATIO: 0.045488621274915084  	WON MEDIAN RATIO: 0.045488621274915084
GEN: 362   AVG SCORE: 9.838181818181818     	AVG RATIO: 0.028349278083340982  	BEST SCORE: 97   	BEST RATIO: 0.04695062923523717   WON: 2    	WON AVG RATIO: 0.04661462759471782   	WON MEDIAN RATIO: 0.04661462759471782
GEN: 363   AVG SCORE: 9.505454545454546     	AVG RATIO: 0.03056001360743428   	BEST SCORE: 96   	BEST RATIO: 0.048411497730711045  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 364   AVG SCORE: 8.889090909090909     	AVG RATIO: 0.030965023387376583  	BEST SCORE: 97   	BEST RATIO: 0.052375809935205186  WON: 3    	WON AVG RATIO: 0.04800743467005861   	WON MEDIAN RATIO: 0.046234509056244044
GEN: 365   AVG SCORE: 8.12                  	AVG RATIO: 0.026999066880594304  	BEST SCORE: 97   	BEST RATIO: 0.04840319361277445   WON: 1    	WON AVG RATIO: 0.04840319361277445   	WON MEDIAN RATIO: 0.04840319361277445
