GEN: 425   BEST FITNESS: 8.491858302633858e+32    	BEST SCORE: 97   	BEST RATIO: 0.05359116022099448      WON: 43   	
GEN: 426   BEST FITNESS: 8.42206220699577e+32     	BEST SCORE: 97   	BEST RATIO: 0.05315068493150685      WON: 37   	
GEN: 427   BEST FITNESS: 9.20375061542951e+32     	BEST SCORE: 97   	BEST RATIO: 0.05808383233532934      WON: 36   	
GEN: 428   BEST FITNESS: 9.618437752044607e+32    	BEST SCORE: 97   	BEST RATIO: 0.0607008760951189       WON: 38   	
GEN: 429   BEST FITNESS: 8.957030027836412e+32    	BEST SCORE: 97   	BEST RATIO: 0.05652680652680653      WON: 32   	
GEN: 430   BEST FITNESS: 9.69732714685633e+32     	BEST SCORE: 97   	BEST RATIO: 0.061198738170347        WON: 36   	
GEN: 431   BEST FITNESS: 9.078714428687112e+32    	BEST SCORE: 97   	BEST RATIO: 0.05729474305965741      WON: 36   	
GEN: 432   BEST FITNESS: 8.843649900901772e+32    	BEST SCORE: 97   	BEST RATIO: 0.05581127733026467      WON: 40   	
GEN: 433   BEST FITNESS: 9.624460568420339e+32    	BEST SCORE: 97   	BEST RATIO: 0.06073888541014402      WON: 52   	
GEN: 434   BEST FITNESS: 9.511301687974803e+32    	BEST SCORE: 97   	BEST RATIO: 0.06002475247524752      WON: 44   	
GEN: 435   BEST FITNESS: 9.154415442386706e+32    	BEST SCORE: 97   	BEST RATIO: 0.057772483621203095     WON: 42   	
GEN: 436   BEST FITNESS: 8.977957668088365e+32    	BEST SCORE: 97   	BEST RATIO: 0.0566588785046729       WON: 50   	
GEN: 437   BEST FITNESS: 9.004255142218677e+32    	BEST SCORE: 97   	BEST RATIO: 0.056824838898652606     WON: 41   	
GEN: 438   BEST FITNESS: 9.281560101308745e+32    	BEST SCORE: 97   	BEST RATIO: 0.058574879227053143     WON: 51   	
GEN: 439   BEST FITNESS: 8.874286101482265e+32    	BEST SCORE: 97   	BEST RATIO: 0.05600461893764434      WON: 49   	
GEN: 440   BEST FITNESS: 9.406526026785362e+32    	BEST SCORE: 97   	BEST RATIO: 0.05936352509179926      WON: 47   	
GEN: 441   BEST FITNESS: 8.889683937401551e+32    	BEST SCORE: 97   	BEST RATIO: 0.05610179294389821      WON: 40   	
GEN: 442   BEST FITNESS: 8.743039549355677e+32    	BEST SCORE: 97   	BEST RATIO: 0.055176336746302616     WON: 51   	
GEN: 443   BEST FITNESS: 8.82334301249557e+32     	BEST SCORE: 97   	BEST RATIO: 0.05568312284730195      WON: 44   	
GEN: 444   BEST FITNESS: 1.057102030795549e+33    	BEST SCORE: 97   	BEST RATIO: 0.06671251719394773      WON: 51   	
GEN: 445   BEST FITNESS: 9.372111907175171e+32    	BEST SCORE: 97   	BEST RATIO: 0.05914634146341463      WON: 52   	
GEN: 446   BEST FITNESS: 9.18724657965767e+32     	BEST SCORE: 97   	BEST RATIO: 0.05797967722653915      WON: 47   	
GEN: 447   BEST FITNESS: 8.567593939669611e+32    	BEST SCORE: 97   	BEST RATIO: 0.05406911928651059      WON: 67   	
GEN: 448   BEST FITNESS: 9.987175781525199e+32    	BEST SCORE: 97   	BEST RATIO: 0.06302794022092267      WON: 79   	
GEN: 449   BEST FITNESS: 8.693587968194164e+32    	BEST SCORE: 97   	BEST RATIO: 0.05486425339366516      WON: 80   	
GEN: 450   BEST FITNESS: 9.660756459941723e+32    	BEST SCORE: 97   	BEST RATIO: 0.06096794468887492      WON: 91   	
GEN: 451   BEST FITNESS: 9.499544825566923e+32    	BEST SCORE: 97   	BEST RATIO: 0.05995055624227441      WON: 64   	
GEN: 452   BEST FITNESS: 9.181758379789297e+32    	BEST SCORE: 97   	BEST RATIO: 0.05794504181600956      WON: 88   	
GEN: 453   BEST FITNESS: 9.33227900896617e+32     	BEST SCORE: 97   	BEST RATIO: 0.0588949605343048       WON: 106  	
GEN: 454   BEST FITNESS: 8.838564420797747e+32    	BEST SCORE: 97   	BEST RATIO: 0.05577918343875791      WON: 79   	
GEN: 455   BEST FITNESS: 9.165333051739584e+32    	BEST SCORE: 97   	BEST RATIO: 0.057841383422778773     WON: 89   	
GEN: 456   BEST FITNESS: 9.771305484912448e+32    	BEST SCORE: 97   	BEST RATIO: 0.06166560712015257      WON: 90   	
GEN: 457   BEST FITNESS: 9.2203140538496e+32      	BEST SCORE: 97   	BEST RATIO: 0.05818836232753449      WON: 67   	
GEN: 458   BEST FITNESS: 9.04133148692193e+32     	BEST SCORE: 97   	BEST RATIO: 0.057058823529411766     WON: 90   	
GEN: 459   BEST FITNESS: 9.752705284116295e+32    	BEST SCORE: 97   	BEST RATIO: 0.061548223350253804     WON: 92   	
GEN: 460   BEST FITNESS: 8.874286101482265e+32    	BEST SCORE: 97   	BEST RATIO: 0.05600461893764434      WON: 80   	
GEN: 461   BEST FITNESS: 9.33794868029604e+32     	BEST SCORE: 97   	BEST RATIO: 0.058930741190765495     WON: 79   	
GEN: 462   BEST FITNESS: 8.82334301249557e+32     	BEST SCORE: 97   	BEST RATIO: 0.05568312284730195      WON: 91   	
GEN: 463   BEST FITNESS: 9.089452115770125e+32    	BEST SCORE: 97   	BEST RATIO: 0.05736250739207569      WON: 77   	
GEN: 464   BEST FITNESS: 9.051980876188034e+32    	BEST SCORE: 97   	BEST RATIO: 0.05712603062426384      WON: 80   	
GEN: 465   BEST FITNESS: 9.304033612449929e+32    	BEST SCORE: 97   	BEST RATIO: 0.05871670702179177      WON: 83   	
GEN: 466   BEST FITNESS: 9.528991647716852e+32    	BEST SCORE: 97   	BEST RATIO: 0.06013639181649101      WON: 97   	
GEN: 467   BEST FITNESS: 8.97271659531073e+32     	BEST SCORE: 97   	BEST RATIO: 0.056625802685347344     WON: 101  	
GEN: 468   BEST FITNESS: 9.073355093132988e+32    	BEST SCORE: 97   	BEST RATIO: 0.05726092089728453      WON: 93   	

