GEN: 425   BEST FITNESS: 8.869165336276562e+32    	BEST SCORE: 97   	BEST RATIO: 0.05597230236583958      WON: 91   	
GEN: 426   BEST FITNESS: 8.728145103786077e+32    	BEST SCORE: 97   	BEST RATIO: 0.055082339579784215     WON: 90   	
GEN: 427   BEST FITNESS: 9.418053632210343e+32    	BEST SCORE: 97   	BEST RATIO: 0.05943627450980392      WON: 87   	
GEN: 428   BEST FITNESS: 9.406526026785362e+32    	BEST SCORE: 97   	BEST RATIO: 0.05936352509179926      WON: 72   	
GEN: 429   BEST FITNESS: 9.138087709730845e+32    	BEST SCORE: 97   	BEST RATIO: 0.05766944114149822      WON: 80   	
GEN: 430   BEST FITNESS: 8.6011547441339e+32      	BEST SCORE: 97   	BEST RATIO: 0.05428091773922775      WON: 67   	
GEN: 431   BEST FITNESS: 8.772981465620594e+32    	BEST SCORE: 97   	BEST RATIO: 0.055365296803652965     WON: 72   	
GEN: 432   BEST FITNESS: 9.406526026785362e+32    	BEST SCORE: 97   	BEST RATIO: 0.05936352509179926      WON: 71   	
GEN: 433   BEST FITNESS: 9.116407786338839e+32    	BEST SCORE: 97   	BEST RATIO: 0.05753262158956109      WON: 74   	
GEN: 434   BEST FITNESS: 8.639833348941699e+32    	BEST SCORE: 97   	BEST RATIO: 0.054525014052838675     WON: 82   	
GEN: 435   BEST FITNESS: 9.046653047538129e+32    	BEST SCORE: 97   	BEST RATIO: 0.05709240729841083      WON: 89   	
GEN: 436   BEST FITNESS: 9.630490932185013e+32    	BEST SCORE: 97   	BEST RATIO: 0.06077694235588972      WON: 82   	
GEN: 437   BEST FITNESS: 9.292783269508635e+32    	BEST SCORE: 97   	BEST RATIO: 0.058645707376058044     WON: 80   	
GEN: 438   BEST FITNESS: 8.703433481181927e+32    	BEST SCORE: 97   	BEST RATIO: 0.05492638731596829      WON: 83   	
GEN: 439   BEST FITNESS: 8.245849532063991e+32    	BEST SCORE: 97   	BEST RATIO: 0.05203862660944206      WON: 83   	
GEN: 440   BEST FITNESS: 9.020107704088781e+32    	BEST SCORE: 97   	BEST RATIO: 0.056924882629107984     WON: 87   	
GEN: 441   BEST FITNESS: 8.931007279353446e+32    	BEST SCORE: 97   	BEST RATIO: 0.056362579895409645     WON: 103  	
GEN: 442   BEST FITNESS: 9.10560635531237e+32     	BEST SCORE: 97   	BEST RATIO: 0.057464454976303314     WON: 95   	
GEN: 443   BEST FITNESS: 9.5586215968702e+32      	BEST SCORE: 97   	BEST RATIO: 0.06032338308457712      WON: 96   	
GEN: 444   BEST FITNESS: 9.20375061542951e+32     	BEST SCORE: 97   	BEST RATIO: 0.05808383233532934      WON: 100  	
GEN: 445   BEST FITNESS: 9.51719103886519e+32     	BEST SCORE: 97   	BEST RATIO: 0.060061919504643964     WON: 90   	
GEN: 446   BEST FITNESS: 8.848741236480876e+32    	BEST SCORE: 97   	BEST RATIO: 0.055843408175014396     WON: 88   	
GEN: 447   BEST FITNESS: 9.48781699244894e+32     	BEST SCORE: 97   	BEST RATIO: 0.059876543209876544     WON: 93   	
GEN: 448   BEST FITNESS: 9.04133148692193e+32     	BEST SCORE: 97   	BEST RATIO: 0.057058823529411766     WON: 86   	
GEN: 449   BEST FITNESS: 9.04133148692193e+32     	BEST SCORE: 97   	BEST RATIO: 0.057058823529411766     WON: 94   	
GEN: 450   BEST FITNESS: 9.20926514545673e+32     	BEST SCORE: 97   	BEST RATIO: 0.05811863391252247      WON: 102  	
GEN: 451   BEST FITNESS: 8.793056938081968e+32    	BEST SCORE: 97   	BEST RATIO: 0.055491990846681924     WON: 107  	
GEN: 452   BEST FITNESS: 1.0336424699238253e+33   	BEST SCORE: 97   	BEST RATIO: 0.0652320107599193       WON: 82   	
GEN: 453   BEST FITNESS: 9.406526026785362e+32    	BEST SCORE: 97   	BEST RATIO: 0.05936352509179926      WON: 80   	
GEN: 454   BEST FITNESS: 8.6011547441339e+32      	BEST SCORE: 97   	BEST RATIO: 0.05428091773922775      WON: 78   	
GEN: 455   BEST FITNESS: 9.642574358699674e+32    	BEST SCORE: 97   	BEST RATIO: 0.06085319949811794      WON: 87   	

