GEN: 178   AVG FITNESS: 1.765204015718645e+27 	AVG SCORE: 14.680909090909092    	AVG RATIO: 0.03212243974436231   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05861027190332326   WON: 12   	WON AVG RATIO: 0.04671274180744705   	WON MEDIAN RATIO: 0.04597206995157962
GEN: 179   AVG FITNESS: 1.8783701930964897e+27	AVG SCORE: 12.702727272727273    	AVG RATIO: 0.03175600900936286   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.055587392550143264  WON: 13   	WON AVG RATIO: 0.046764176961409394  	WON MEDIAN RATIO: 0.046792088760250844
GEN: 180   AVG FITNESS: 1.752333897652256e+27 	AVG SCORE: 16.065454545454546    	AVG RATIO: 0.03516822631598925   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.053620784964068545  WON: 12   	WON AVG RATIO: 0.04488850617462851   	WON MEDIAN RATIO: 0.04527083532968038
GEN: 181   AVG FITNESS: 1.6208185630010788e+27	AVG SCORE: 15.204545454545455    	AVG RATIO: 0.034064310473847455  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.0491637100861632    WON: 11   	WON AVG RATIO: 0.04520729697397175   	WON MEDIAN RATIO: 0.0449698655540102
GEN: 182   AVG FITNESS: 2.595774232429643e+27 	AVG SCORE: 13.724545454545455    	AVG RATIO: 0.03192925618918572   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.054771315640880856  WON: 18   	WON AVG RATIO: 0.04574594055587089   	WON MEDIAN RATIO: 0.04585391175015496
GEN: 183   AVG FITNESS: 1.8863350482062337e+27	AVG SCORE: 13.361818181818181    	AVG RATIO: 0.032829339099267586  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.052234787291330104  WON: 13   	WON AVG RATIO: 0.044326953902550974  	WON MEDIAN RATIO: 0.043615107913669064
GEN: 184   AVG FITNESS: 1.746782192773159e+27 	AVG SCORE: 13.726363636363637    	AVG RATIO: 0.031789617889764525  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05097214923804519   WON: 12   	WON AVG RATIO: 0.04561215790119516   	WON MEDIAN RATIO: 0.044648045587154
GEN: 185   AVG FITNESS: 2.0189931399156178e+27	AVG SCORE: 13.074545454545454    	AVG RATIO: 0.031109549837903254  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05440269209197981   WON: 14   	WON AVG RATIO: 0.044208415186087216  	WON MEDIAN RATIO: 0.04317531069825258
GEN: 186   AVG FITNESS: 3.3178951493990647e+27	AVG SCORE: 14.647272727272727    	AVG RATIO: 0.03222986447884484   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05271739130434783   WON: 23   	WON AVG RATIO: 0.04557503017583055   	WON MEDIAN RATIO: 0.044990723562152134
GEN: 187   AVG FITNESS: 3.747649710007964e+27 	AVG SCORE: 14.914545454545454    	AVG RATIO: 0.03161303543555781   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05341409691629956   WON: 26   	WON AVG RATIO: 0.043216431158832704  	WON MEDIAN RATIO: 0.043668670494366665
GEN: 188   AVG FITNESS: 2.88124968316455e+27  	AVG SCORE: 14.13                 	AVG RATIO: 0.03501176975833014   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05406911928651059   WON: 20   	WON AVG RATIO: 0.044199711304665296  	WON MEDIAN RATIO: 0.044561280227566
GEN: 189   AVG FITNESS: 3.0253837424801653e+27	AVG SCORE: 14.64090909090909     	AVG RATIO: 0.03318973179209587   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.0564281559045957    WON: 21   	WON AVG RATIO: 0.04421455127458373   	WON MEDIAN RATIO: 0.04403086699954607
GEN: 190   AVG FITNESS: 2.7373179585398955e+27	AVG SCORE: 13.884545454545455    	AVG RATIO: 0.033888525547492145  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05129561078794289   WON: 19   	WON AVG RATIO: 0.04282299521979268   	WON MEDIAN RATIO: 0.04338103756708408
GEN: 191   AVG FITNESS: 2.4691486879520896e+27	AVG SCORE: 13.02909090909091     	AVG RATIO: 0.031992218784130354  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.049238578680203045  WON: 17   	WON AVG RATIO: 0.043792648621286415  	WON MEDIAN RATIO: 0.04459770114942529
GEN: 192   AVG FITNESS: 4.951805619247909e+27 	AVG SCORE: 16.306363636363635    	AVG RATIO: 0.03217765393897241   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05629715612304121   WON: 34   	WON AVG RATIO: 0.0454037023222543    	WON MEDIAN RATIO: 0.0444246138950788
GEN: 193   AVG FITNESS: 3.9617758126593385e+27	AVG SCORE: 14.33090909090909     	AVG RATIO: 0.031294562789334936  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.06190172303765156   WON: 27   	WON AVG RATIO: 0.04395668625582532   	WON MEDIAN RATIO: 0.043752819124943616
GEN: 194   AVG FITNESS: 3.8894157891038825e+27	AVG SCORE: 13.860909090909091    	AVG RATIO: 0.030507534041392188  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.058049072411729505  WON: 27   	WON AVG RATIO: 0.04415628658169484   	WON MEDIAN RATIO: 0.042693661971830985
GEN: 195   AVG FITNESS: 4.341013281010588e+27 	AVG SCORE: 15.43909090909091     	AVG RATIO: 0.032717316864883945  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05969230769230769   WON: 30   	WON AVG RATIO: 0.04470619619032116   	WON MEDIAN RATIO: 0.04434051331420873
GEN: 196   AVG FITNESS: 3.657012246750835e+27 	AVG SCORE: 14.361818181818181    	AVG RATIO: 0.031758490934394534  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05240410588870881   WON: 25   	WON AVG RATIO: 0.04371374717631231   	WON MEDIAN RATIO: 0.04379232505643341
GEN: 197   AVG FITNESS: 3.889408209122697e+27 	AVG SCORE: 14.715454545454545    	AVG RATIO: 0.031590334114847275  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05486425339366516   WON: 27   	WON AVG RATIO: 0.046176205639433913  	WON MEDIAN RATIO: 0.046657046657046654
GEN: 198   AVG FITNESS: 3.2071269181426765e+27	AVG SCORE: 14.366363636363637    	AVG RATIO: 0.031258407201965814  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04969262295081967   WON: 22   	WON AVG RATIO: 0.04297728549789506   	WON MEDIAN RATIO: 0.04358571327619452
GEN: 199   AVG FITNESS: 4.612769711723948e+27 	AVG SCORE: 15.754545454545454    	AVG RATIO: 0.03615746585753682   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05277475516866159   WON: 32   	WON AVG RATIO: 0.043971726325859425  	WON MEDIAN RATIO: 0.04385244385546867
GEN: 200   AVG FITNESS: 4.3399963048129813e+27	AVG SCORE: 15.945454545454545    	AVG RATIO: 0.03361257793630044   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.06445182724252492   WON: 30   	WON AVG RATIO: 0.04603534806396802   	WON MEDIAN RATIO: 0.04569152105010334
GEN: 201   AVG FITNESS: 3.9257315740857035e+27	AVG SCORE: 14.915454545454546    	AVG RATIO: 0.03438358908751104   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05610179294389821   WON: 27   	WON AVG RATIO: 0.04485450170475103   	WON MEDIAN RATIO: 0.04507434944237918
GEN: 202   AVG FITNESS: 2.894763220496232e+27 	AVG SCORE: 14.727272727272727    	AVG RATIO: 0.03223353103715654   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05415968732551647   WON: 20   	WON AVG RATIO: 0.04566908321457576   	WON MEDIAN RATIO: 0.04482482023540581
GEN: 203   AVG FITNESS: 3.18555340674873e+27  	AVG SCORE: 14.87                 	AVG RATIO: 0.032235325796252476  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.061822817080943275  WON: 22   	WON AVG RATIO: 0.045472563009922744  	WON MEDIAN RATIO: 0.044040749198288584
GEN: 204   AVG FITNESS: 4.903114480346782e+27 	AVG SCORE: 15.98090909090909     	AVG RATIO: 0.03432205889625069   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.06051154086088584   WON: 34   	WON AVG RATIO: 0.045223375198941616  	WON MEDIAN RATIO: 0.045411994972049285
GEN: 205   AVG FITNESS: 3.926638841852223e+27 	AVG SCORE: 14.837272727272728    	AVG RATIO: 0.0306874915044095    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05546026300743282   WON: 27   	WON AVG RATIO: 0.04427546061676232   	WON MEDIAN RATIO: 0.04282560706401766
GEN: 206   AVG FITNESS: 4.681837423138337e+27 	AVG SCORE: 14.643636363636364    	AVG RATIO: 0.030803376939920347  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05675833820947923   WON: 32   	WON AVG RATIO: 0.04600360311769976   	WON MEDIAN RATIO: 0.045482103571196184
GEN: 207   AVG FITNESS: 3.0622724458919933e+27	AVG SCORE: 14.531818181818181    	AVG RATIO: 0.03285644226089407   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.055365296803652965  WON: 21   	WON AVG RATIO: 0.04452678783310975   	WON MEDIAN RATIO: 0.04429223744292238
GEN: 208   AVG FITNESS: 5.798657491976807e+27 	AVG SCORE: 14.85909090909091     	AVG RATIO: 0.032260855933878285  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05455568053993251   WON: 40   	WON AVG RATIO: 0.04532894083915765   	WON MEDIAN RATIO: 0.04408107505297201
GEN: 209   AVG FITNESS: 6.272210896703035e+27 	AVG SCORE: 16.185454545454544    	AVG RATIO: 0.0338226846960743    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.052347544522396115  WON: 43   	WON AVG RATIO: 0.045447280850775915  	WON MEDIAN RATIO: 0.0461465271170314
GEN: 210   AVG FITNESS: 4.50348546845106e+27  	AVG SCORE: 14.551818181818183    	AVG RATIO: 0.032140241609670446  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05173333333333333   WON: 31   	WON AVG RATIO: 0.04465002888593218   	WON MEDIAN RATIO: 0.045454545454545456
GEN: 211   AVG FITNESS: 5.619599589888257e+27 	AVG SCORE: 15.524545454545455    	AVG RATIO: 0.030924205418413862  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.06077694235588972   WON: 39   	WON AVG RATIO: 0.044862998030488     	WON MEDIAN RATIO: 0.043752819124943616
GEN: 212   AVG FITNESS: 6.343155993000669e+27 	AVG SCORE: 15.564545454545454    	AVG RATIO: 0.033025579561996116  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05373961218836565   WON: 44   	WON AVG RATIO: 0.04431407271940658   	WON MEDIAN RATIO: 0.044827165722000586
GEN: 213   AVG FITNESS: 5.68672197321128e+27  	AVG SCORE: 15.918181818181818    	AVG RATIO: 0.03147984309769905   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.051899411449973246  WON: 39   	WON AVG RATIO: 0.04368676939066803   	WON MEDIAN RATIO: 0.04336164506034868
GEN: 214   AVG FITNESS: 6.854966878231531e+27 	AVG SCORE: 16.612727272727273    	AVG RATIO: 0.03126967027225198   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.051899411449973246  WON: 47   	WON AVG RATIO: 0.04434800815253712   	WON MEDIAN RATIO: 0.043439319301388266
GEN: 215   AVG FITNESS: 4.972051860744734e+27 	AVG SCORE: 15.614545454545455    	AVG RATIO: 0.03170728483062671   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05709240729841083   WON: 34   	WON AVG RATIO: 0.0452533509037323    	WON MEDIAN RATIO: 0.044313803159168684
GEN: 216   AVG FITNESS: 4.8354938916502557e+27	AVG SCORE: 15.64                 	AVG RATIO: 0.03063294705493157   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05277475516866159   WON: 33   	WON AVG RATIO: 0.045139635361230654  	WON MEDIAN RATIO: 0.04480369515011547
GEN: 217   AVG FITNESS: 6.398579280128162e+27 	AVG SCORE: 17.279090909090908    	AVG RATIO: 0.03402956811349582   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05972906403940887   WON: 44   	WON AVG RATIO: 0.04440260524285103   	WON MEDIAN RATIO: 0.04456708055915595
GEN: 218   AVG FITNESS: 5.93096437943597e+27  	AVG SCORE: 17.55818181818182     	AVG RATIO: 0.03191657256585924   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05932721712538226   WON: 40   	WON AVG RATIO: 0.04429716591058663   	WON MEDIAN RATIO: 0.04339110716774142
GEN: 219   AVG FITNESS: 7.534330234141645e+27 	AVG SCORE: 17.084545454545456    	AVG RATIO: 0.033800179743094634  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.058645707376058044  WON: 52   	WON AVG RATIO: 0.045209021544869936  	WON MEDIAN RATIO: 0.045043072311888824
GEN: 220   AVG FITNESS: 6.63806124569196e+27  	AVG SCORE: 16.12                 	AVG RATIO: 0.033221512679815254  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05533371363377068   WON: 46   	WON AVG RATIO: 0.043686734129325916  	WON MEDIAN RATIO: 0.04337135865555895
GEN: 221   AVG FITNESS: 5.448012453479348e+27 	AVG SCORE: 15.575454545454546    	AVG RATIO: 0.030752905928578038  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05492638731596829   WON: 37   	WON AVG RATIO: 0.043866786200632175  	WON MEDIAN RATIO: 0.04286345558992488
GEN: 222   AVG FITNESS: 5.996803101267857e+27 	AVG SCORE: 16.4                  	AVG RATIO: 0.03314676730396437   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.056592765460910154  WON: 41   	WON AVG RATIO: 0.043969650611739096  	WON MEDIAN RATIO: 0.043245653143111906
GEN: 223   AVG FITNESS: 5.942225647975035e+27 	AVG SCORE: 16.916363636363638    	AVG RATIO: 0.03331550866878804   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05446378439079169   WON: 41   	WON AVG RATIO: 0.04357374900920721   	WON MEDIAN RATIO: 0.04330357142857143
GEN: 224   AVG FITNESS: 6.644414132596161e+27 	AVG SCORE: 17.512727272727272    	AVG RATIO: 0.030433501316040616  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05568312284730195   WON: 46   	WON AVG RATIO: 0.04440683276987998   	WON MEDIAN RATIO: 0.04384344023073463
GEN: 225   AVG FITNESS: 4.6843027932923334e+27	AVG SCORE: 17.935454545454544    	AVG RATIO: 0.030139301778233242  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.055019852524106634  WON: 32   	WON AVG RATIO: 0.04431046738197729   	WON MEDIAN RATIO: 0.04350753258918117
GEN: 226   AVG FITNESS: 7.618766759744271e+27 	AVG SCORE: 17.92909090909091     	AVG RATIO: 0.031724434960340296  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05590778097982709   WON: 52   	WON AVG RATIO: 0.044216660739806526  	WON MEDIAN RATIO: 0.04392537640890627
GEN: 227   AVG FITNESS: 4.936514344456415e+27 	AVG SCORE: 17.55818181818182     	AVG RATIO: 0.032282519390796016  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05286103542234333   WON: 34   	WON AVG RATIO: 0.0447973421396773    	WON MEDIAN RATIO: 0.04457729061258505
GEN: 228   AVG FITNESS: 7.090115642444094e+27 	AVG SCORE: 18.405454545454546    	AVG RATIO: 0.031076759062047377  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.06127605811749842   WON: 48   	WON AVG RATIO: 0.04433184926843089   	WON MEDIAN RATIO: 0.04425186165673922
GEN: 229   AVG FITNESS: 7.886383480507185e+27 	AVG SCORE: 17.972727272727273    	AVG RATIO: 0.030607361855160834  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05492638731596829   WON: 54   	WON AVG RATIO: 0.0446686280507371    	WON MEDIAN RATIO: 0.04409099107828919
GEN: 230   AVG FITNESS: 7.358183561376688e+27 	AVG SCORE: 16.69818181818182     	AVG RATIO: 0.03077159616612815   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.055239179954441914  WON: 50   	WON AVG RATIO: 0.044566136521113575  	WON MEDIAN RATIO: 0.0442117154876038
GEN: 231   AVG FITNESS: 6.654449469401639e+27 	AVG SCORE: 17.093636363636364    	AVG RATIO: 0.02980909361697837   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05539691604797259   WON: 45   	WON AVG RATIO: 0.045149930295716165  	WON MEDIAN RATIO: 0.044393592677345536
GEN: 232   AVG FITNESS: 5.607226220992853e+27 	AVG SCORE: 17.723636363636363    	AVG RATIO: 0.031727382488259674  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.0563953488372093    WON: 38   	WON AVG RATIO: 0.04410717162327688   	WON MEDIAN RATIO: 0.04363579628331506
GEN: 233   AVG FITNESS: 7.197188786206044e+27 	AVG SCORE: 18.653636363636362    	AVG RATIO: 0.03172893042152578   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05379922351636162   WON: 48   	WON AVG RATIO: 0.04423760019844821   	WON MEDIAN RATIO: 0.04342985816154461
GEN: 234   AVG FITNESS: 6.74388942889751e+27  	AVG SCORE: 18.26090909090909     	AVG RATIO: 0.0312540579908045    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05950920245398773   WON: 46   	WON AVG RATIO: 0.04437484203179242   	WON MEDIAN RATIO: 0.044181392172288
GEN: 235   AVG FITNESS: 6.216739976857662e+27 	AVG SCORE: 18.114545454545453    	AVG RATIO: 0.03134659773630416   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05925473427000611   WON: 43   	WON AVG RATIO: 0.04572743347061848   	WON MEDIAN RATIO: 0.045518535898639134
GEN: 236   AVG FITNESS: 5.37921443329415e+27  	AVG SCORE: 17.813636363636363    	AVG RATIO: 0.029859462349422466  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05425055928411633   WON: 37   	WON AVG RATIO: 0.0452560476214001    	WON MEDIAN RATIO: 0.04526364909006066
GEN: 237   AVG FITNESS: 7.24139848884532e+27  	AVG SCORE: 18.868181818181817    	AVG RATIO: 0.03339702309841183   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.06108312342569269   WON: 50   	WON AVG RATIO: 0.04581190483363866   	WON MEDIAN RATIO: 0.04525610726019234
GEN: 238   AVG FITNESS: 7.006125805979377e+27 	AVG SCORE: 18.373636363636365    	AVG RATIO: 0.030186234425739356  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05822328931572629   WON: 47   	WON AVG RATIO: 0.046189914799922356  	WON MEDIAN RATIO: 0.04575471698113207
GEN: 239   AVG FITNESS: 7.611807024267498e+27 	AVG SCORE: 18.684545454545454    	AVG RATIO: 0.03137773907331867   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.056362579895409645  WON: 52   	WON AVG RATIO: 0.04499299930282959   	WON MEDIAN RATIO: 0.04477269628354482
GEN: 240   AVG FITNESS: 7.899547134028642e+27 	AVG SCORE: 18.47909090909091     	AVG RATIO: 0.032185606778060316  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05791044776119403   WON: 54   	WON AVG RATIO: 0.044947895243314724  	WON MEDIAN RATIO: 0.04425205506365562
GEN: 241   AVG FITNESS: 8.836813345683265e+27 	AVG SCORE: 18.44727272727273     	AVG RATIO: 0.031200303054189582  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05672514619883041   WON: 61   	WON AVG RATIO: 0.044629430465355384  	WON MEDIAN RATIO: 0.04405086285195277
GEN: 242   AVG FITNESS: 8.002973567532887e+27 	AVG SCORE: 18.735454545454544    	AVG RATIO: 0.02911912601993871   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.053978853644963826  WON: 54   	WON AVG RATIO: 0.04508902777218998   	WON MEDIAN RATIO: 0.04498261599586431
GEN: 243   AVG FITNESS: 7.493777066324126e+27 	AVG SCORE: 17.895454545454545    	AVG RATIO: 0.03243645901488194   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05425055928411633   WON: 52   	WON AVG RATIO: 0.0446477020391527    	WON MEDIAN RATIO: 0.04449542220676336
GEN: 244   AVG FITNESS: 6.678029241854548e+27 	AVG SCORE: 18.77                 	AVG RATIO: 0.029946530142228832  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05434173669467787   WON: 45   	WON AVG RATIO: 0.0453483735008302    	WON MEDIAN RATIO: 0.043439319301388266
GEN: 245   AVG FITNESS: 7.726501918e+27       	AVG SCORE: 18.885454545454547    	AVG RATIO: 0.03146899024056033   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05829326923076923   WON: 53   	WON AVG RATIO: 0.04688566804151441   	WON MEDIAN RATIO: 0.04672447013487476
GEN: 246   AVG FITNESS: 9.306150789842973e+27 	AVG SCORE: 18.954545454545453    	AVG RATIO: 0.03341550215713804   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.057058823529411766  WON: 63   	WON AVG RATIO: 0.04574296782872094   	WON MEDIAN RATIO: 0.04581955597543694
GEN: 247   AVG FITNESS: 7.773069906465764e+27 	AVG SCORE: 18.76181818181818     	AVG RATIO: 0.03267171357181408   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05652680652680653   WON: 52   	WON AVG RATIO: 0.04551559808448924   	WON MEDIAN RATIO: 0.044949374351503826
GEN: 248   AVG FITNESS: 6.126084081832071e+27 	AVG SCORE: 17.34                 	AVG RATIO: 0.03173501192209496   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05323819978046103   WON: 42   	WON AVG RATIO: 0.04500602137474939   	WON MEDIAN RATIO: 0.04404088308317206
GEN: 249   AVG FITNESS: 8.183038423677046e+27 	AVG SCORE: 18.976363636363637    	AVG RATIO: 0.03209372554465904   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05712603062426384   WON: 56   	WON AVG RATIO: 0.04580376618145911   	WON MEDIAN RATIO: 0.04494012190687805
GEN: 250   AVG FITNESS: 9.721928049536187e+27 	AVG SCORE: 19.164545454545454    	AVG RATIO: 0.030002451655919752  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05672514619883041   WON: 67   	WON AVG RATIO: 0.04536249656673487   	WON MEDIAN RATIO: 0.04503249767873723
GEN: 251   AVG FITNESS: 7.1293253648437e+27   	AVG SCORE: 17.882727272727273    	AVG RATIO: 0.031154249891262524  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.059876543209876544  WON: 49   	WON AVG RATIO: 0.045286571421218405  	WON MEDIAN RATIO: 0.04581955597543694
GEN: 252   AVG FITNESS: 8.488542932267763e+27 	AVG SCORE: 19.564545454545456    	AVG RATIO: 0.032520909741700466  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05382907880133185   WON: 58   	WON AVG RATIO: 0.04465875462068879   	WON MEDIAN RATIO: 0.04458764193560656
GEN: 253   AVG FITNESS: 6.309493568951914e+27 	AVG SCORE: 17.976363636363637    	AVG RATIO: 0.03247096893354364   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.0561667631731326    WON: 43   	WON AVG RATIO: 0.04465604719510672   	WON MEDIAN RATIO: 0.04478301015697138
GEN: 254   AVG FITNESS: 7.187635229214474e+27 	AVG SCORE: 18.686363636363637    	AVG RATIO: 0.03079413971349123   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.058574879227053143  WON: 49   	WON AVG RATIO: 0.04604555638577257   	WON MEDIAN RATIO: 0.04603701945894637
GEN: 255   AVG FITNESS: 8.028691932782735e+27 	AVG SCORE: 18.746363636363636    	AVG RATIO: 0.030315462620615657  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.062219371391917896  WON: 55   	WON AVG RATIO: 0.04492840661102063   	WON MEDIAN RATIO: 0.0443327239488117
GEN: 256   AVG FITNESS: 7.833527710809374e+27 	AVG SCORE: 17.73                 	AVG RATIO: 0.032899182214324134  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05925473427000611   WON: 54   	WON AVG RATIO: 0.04434175966104056   	WON MEDIAN RATIO: 0.04352569109488111
GEN: 257   AVG FITNESS: 8.357802739369115e+27 	AVG SCORE: 17.895454545454545    	AVG RATIO: 0.03294610767266933   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05943627450980392   WON: 57   	WON AVG RATIO: 0.0455998285379497    	WON MEDIAN RATIO: 0.04507434944237918
GEN: 258   AVG FITNESS: 7.439078310194238e+27 	AVG SCORE: 17.12181818181818     	AVG RATIO: 0.03205240706097473   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.059802712700369916  WON: 51   	WON AVG RATIO: 0.0453182102044216    	WON MEDIAN RATIO: 0.04571159283694628
GEN: 259   AVG FITNESS: 6.685591941785555e+27 	AVG SCORE: 17.67                 	AVG RATIO: 0.03229541614482418   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.0560369728480647    WON: 45   	WON AVG RATIO: 0.0465144291718749    	WON MEDIAN RATIO: 0.04625655698617072
GEN: 260   AVG FITNESS: 6.518970435452825e+27 	AVG SCORE: 17.361818181818183    	AVG RATIO: 0.032700423619573746  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.056362579895409645  WON: 45   	WON AVG RATIO: 0.046786862478404814  	WON MEDIAN RATIO: 0.047270955165692005
